x,y,theta,velocity
40.651332,91.450014,-2.999273,
40.454853,91.413437,-3.021948,
40.255484,91.397974,-3.067510,
40.056269,91.380378,-3.031963,
39.859238,91.348442,-2.853206,
39.661177,91.323241,-3.065713,
39.461828,91.307130,-3.059250,
39.263341,91.283088,-2.988364,
39.066871,91.248620,-3.059074,
38.867569,91.231926,-3.057070,
38.668893,91.209494,-2.986516,
38.472620,91.173167,-3.021355,
38.273321,91.156495,-3.057641,
38.074014,91.140012,-3.031190,
37.877605,91.104022,-2.980291,
37.678854,91.082311,-3.061301,
37.479400,91.067608,-3.074909,
37.282230,91.037930,-2.853206,
37.083933,91.013974,-3.063968,
36.884693,90.996612,-3.029839,
36.687134,90.967160,-2.853206,
36.489692,90.938490,-3.063041,
36.290407,90.921610,-3.054448,
36.092105,90.896125,-2.981167,
35.895457,90.863045,-3.062112,
35.696156,90.846348,-3.055163,
35.497620,90.822739,-2.983959,
35.301240,90.787565,-3.060875,
35.101935,90.770925,-3.055553,
34.903189,90.749027,-2.985892,
34.707008,90.712244,-3.021016,
34.507761,90.695003,-3.057067,
34.308777,90.675138,-2.988210,
34.112648,90.637676,-3.019894,
33.913494,90.619566,-3.057576,
33.714123,90.603756,-3.067295,
33.517423,90.570052,-2.950152,
33.318791,90.548181,-3.065479,
33.120023,90.526298,-2.999700,
32.923311,90.490697,-2.932286,
32.724210,90.473089,-3.067781,
32.525247,90.452994,-3.002768,
32.328206,90.419356,-2.924863,
32.129608,90.398346,-3.068420,
31.930512,90.379603,-3.036040,
31.733143,90.348042,-2.935461,
31.535135,90.322830,-3.060066,
31.336250,90.302044,-3.023244,
31.139683,90.265869,-2.909772,
30.941414,90.241401,-3.054665,
30.742535,90.220414,-3.007492,
30.546008,90.184363,-2.892398,
30.347083,90.164575,-3.059545,
30.148455,90.141493,-2.995017,
29.952262,90.103408,-3.003418,
29.753498,90.081623,-3.048195,
29.554629,90.060614,-3.016374,
29.358224,90.023839,-2.983147,
29.159049,90.006120,-3.042085,
28.960301,89.983993,-3.009405,
28.764149,89.946120,-2.983128,
28.565448,89.923613,-3.040626,
28.367277,89.897250,-2.955633,
28.170887,89.861510,-3.033171,
27.971784,89.842704,-3.054956,
27.773319,89.818482,-2.986028,
27.576863,89.783857,-3.056417,
27.377897,89.763716,-3.029738,
27.180747,89.730838,-2.929856,
26.982802,89.704932,-3.038283,
26.784564,89.678769,-2.994979,
26.588262,89.640684,-2.994930,
26.389251,89.621131,-3.000545,
26.191706,89.590151,-2.957991,
25.994886,89.555778,-3.044259,
25.795882,89.536154,-3.014996,
25.598348,89.505331,-2.918091,
25.400983,89.474907,-3.059143,
25.202194,89.453332,-3.016484,
25.005851,89.415937,-2.929043,
24.807541,89.391310,-3.048902,
24.609532,89.363387,-2.978379,
24.413387,89.325316,-3.006733,
24.215004,89.300114,-2.998744,
24.018449,89.263510,-2.925751,
23.820075,89.239333,-3.045234,
23.622283,89.210235,-2.953494,
23.426218,89.171198,-2.984412,
23.230006,89.132820,-2.916729,
23.033950,89.093658,-2.975972,
22.836323,89.063191,-2.971233,
22.641393,89.018542,-2.924662,
22.446125,88.975306,-2.918343,
22.249859,88.937292,-2.989405,
22.055696,88.889645,-2.905299,
21.861275,88.842739,-2.900785,
21.667070,88.794965,-2.910613,
21.474562,88.741276,-2.836334,
21.283401,88.682513,-2.879699,
21.090071,88.631295,-2.898325,
20.899692,88.570680,-2.781048,
20.714478,88.495222,-2.755176,
20.527337,88.424800,-2.812152,
20.338169,88.359876,-2.812152,
20.152777,88.284927,-2.746492,
19.966882,88.211248,-2.801349,
19.783784,88.131127,-2.692543,
19.600838,88.050377,-2.746023,
19.414561,87.977691,-2.806816,
19.232706,87.895064,-2.691687,
19.053796,87.805718,-2.689128,
18.874957,87.716223,-2.688406,
18.696345,87.626271,-2.662960,
18.517828,87.536126,-2.663764,
18.339289,87.446021,-2.664555,
18.161238,87.354979,-2.648219,
17.993291,87.246478,-2.558496,
17.826520,87.136082,-2.554144,
17.666990,87.015643,-2.479723,
17.507498,86.894987,-2.479723,
17.354430,86.766568,-2.356194,
17.213009,86.625146,-2.356194,
17.071588,86.483725,-2.356194,
16.930166,86.342304,-2.356194,
16.788745,86.200882,-2.356194,
16.647323,86.059461,-2.356194,
16.505902,85.918040,-2.356194,
16.362463,85.778705,-2.389913,
16.209627,85.649765,-2.425485,
16.063071,85.513768,-2.356194,
15.920539,85.373487,-2.382111,
15.773590,85.237830,-2.416483,
15.624118,85.104948,-2.410905,
15.478582,84.967839,-2.356194,
15.337161,84.826418,-2.356194,
15.195739,84.684997,-2.356194,
15.054318,84.543575,-2.356194,
14.912897,84.402154,-2.356194,
14.776294,84.256133,-2.303553,
14.643099,84.106938,-2.298408,
14.507217,83.960195,-2.330752,
14.370327,83.814412,-2.298758,
14.240954,83.661916,-2.274844,
14.104049,83.516187,-2.356194,
13.962628,83.374765,-2.356194,
13.827636,83.227229,-2.300387,
13.698184,83.074782,-2.264304,
13.571415,82.920096,-2.250284,
13.437051,82.772069,-2.356194,
13.301789,82.625029,-2.226053,
13.180875,82.465722,-2.215082,
13.054152,82.311079,-2.307256,
12.932825,82.152286,-2.196240,
12.816343,81.989709,-2.181349,
12.699839,81.827178,-2.202257,
12.584745,81.663697,-2.118800,
12.480906,81.492768,-2.110994,
12.372396,81.324779,-2.145813,
12.263172,81.157253,-2.103998,
12.169848,80.980450,-2.045577,
12.073276,80.805359,-2.105202,
11.969338,80.634499,-2.124879,
11.868189,80.462036,-2.038692,
11.778890,80.283080,-2.030380,
11.689653,80.104093,-2.037882,
11.600277,79.925177,-2.038688,
11.510859,79.746283,-2.039493,
11.421895,79.567166,-2.023351,
11.340905,79.384358,-1.966277,
11.265838,79.198992,-1.978645,
11.183503,79.016761,-2.031910,
11.094283,78.837765,-2.031188,
11.005101,78.658750,-2.030466,
10.915733,78.479830,-2.039840,
10.837885,78.295776,-1.922835,
10.763229,78.110267,-1.979499,
10.679021,77.928907,-2.035355,
10.589222,77.750200,-2.036161,
10.500413,77.571022,-1.992799,
10.427874,77.384727,-1.955385,
10.349868,77.200591,-2.004453,
10.265237,77.019380,-2.010775,
10.175312,76.840739,-2.040368,
10.090692,76.659672,-1.936509,
10.017179,76.473720,-1.974664,
9.936622,76.290686,-2.006203,
9.850936,76.109994,-2.043760,
9.761048,75.931340,-2.026389,
9.682469,75.747592,-1.931602,
9.606972,75.562426,-1.987129,
9.522989,75.380957,-2.027056,
9.433992,75.201865,-2.021326,
9.345164,75.022698,-2.047798,
9.263388,74.840241,-1.960778,
9.187429,74.655227,-1.959635,
9.106370,74.472427,-2.008594,
9.017896,74.293095,-2.018889,
8.928685,74.114118,-2.048449,
8.838695,73.935534,-2.052503,
8.752899,73.754966,-1.977906,
8.675987,73.570356,-1.958464,
8.598148,73.386155,-1.994553,
8.511023,73.206191,-2.052393,
8.421933,73.027163,-2.017512,
8.333163,72.847974,-2.016632,
8.247091,72.667560,-1.932139,
8.173756,72.481522,-1.977481,
8.093336,72.298407,-1.990146,
8.005966,72.118517,-2.016250,
7.916628,71.939621,-2.052370,
7.826486,71.761136,-2.059158,
7.742042,71.579985,-1.974462,
7.666518,71.394807,-1.960210,
7.588137,71.210840,-1.996561,
7.500894,71.030946,-1.997206,
7.427382,70.845057,-1.929800,
7.352158,70.659753,-1.960466,
7.282833,70.472293,-1.890836,
7.219383,70.282625,-1.898505,
7.154697,70.093375,-1.899310,
7.092426,69.903319,-1.882373,
7.038675,69.710994,-1.723378,
6.999940,69.514851,-1.801493,
6.962155,69.318625,-1.684863,
6.928293,69.122055,-1.771029,
6.920139,68.922491,-1.570796,
6.920139,68.722491,-1.570796,
6.920139,68.522491,-1.570796,
6.922545,68.322563,-1.506787,
6.957507,68.126194,-1.466093,
6.989506,67.928957,-1.348146,
7.031086,67.733379,-1.403072,
7.078568,67.539609,-1.256674,
7.140363,67.349395,-1.254961,
7.203227,67.159532,-1.249958,
7.272988,66.972284,-1.149943,
7.362210,66.793290,-1.108819,
7.451434,66.614296,-1.106102,
7.540914,66.435430,-1.112555,
7.647101,66.266527,-0.924805,
7.765346,66.105246,-0.987618,
7.878129,65.940092,-0.956872,
7.996332,65.778827,-0.879996,
8.133539,65.633495,-0.790634,
8.274770,65.491884,-0.785398,
8.416192,65.350463,-0.785398,
8.563154,65.215223,-0.652315,
8.725443,65.098360,-0.625444,
8.888986,64.983257,-0.587448,
9.055789,64.872909,-0.583441,
9.223829,64.764571,-0.498376,
9.401785,64.673368,-0.479683,
9.580116,64.582876,-0.484530,
9.765638,64.508581,-0.362601,
9.951276,64.434190,-0.389847,
10.138412,64.363881,-0.321990,
10.332096,64.314165,-0.243720,
10.526196,64.266407,-0.152582,
10.722112,64.227469,-0.054348,
10.922029,64.224436,0.000000,
11.122029,64.224436,0.000000,
11.322029,64.224436,0.000000,
11.522029,64.224436,0.000000,
11.718718,64.255498,0.232808,
11.916325,64.285578,0.235524,
12.109538,64.337024,0.292295,
12.301835,64.391749,0.278193,
12.491307,64.455464,0.358488,
12.678543,64.525729,0.337893,
12.861327,64.605806,0.504098,
13.031497,64.710791,0.558726,
13.204371,64.811344,0.515907,
13.374175,64.916760,0.591794,
13.532359,65.038984,0.676403,
13.690716,65.161106,0.631043,
13.844874,65.288052,0.785398,
13.986296,65.429473,0.785398,
14.127717,65.570894,0.785398,
14.269138,65.712316,0.785398,
14.398756,65.863903,0.985727,
14.515838,66.026016,0.936930,
14.630181,66.190033,0.985958,
14.738351,66.358222,1.051697,
14.829934,66.535961,1.107905,
14.916221,66.716322,1.191787,
14.988815,66.902662,1.181417,
15.066627,67.086899,1.164368,
15.127840,67.277036,1.327801,
15.176178,67.471103,1.303395,
15.225470,67.664915,1.329246,
15.275217,67.858609,1.385740,
15.310454,68.055461,1.382665,
15.354234,68.250593,1.362147,
15.384177,68.447950,1.339416,
15.411056,68.645825,1.487061,
15.427269,68.845166,1.490786,
15.442445,69.044585,1.485130,
15.477282,69.241098,1.465726,
15.484811,69.440915,1.510343,
15.498041,69.640469,1.490963,
15.513310,69.839884,1.497915,
15.538795,70.037813,1.337816,
15.557579,70.236332,1.570796,
15.557579,70.436332,1.570796,
15.563052,70.636227,1.516714,
15.575206,70.835850,1.499512,
15.588806,71.035386,1.505449,
15.614049,71.233385,1.330668,
15.634699,71.431532,1.570796,
15.634699,71.631532,1.570796,
15.634699,71.831532,1.570796,
15.642458,72.031365,1.516707,
15.655742,72.230914,1.497349,
15.671001,72.430318,1.471685,
15.707068,72.626606,1.479114,
15.715028,72.826363,1.533447,
15.726505,73.026023,1.494775,
15.741348,73.225471,1.501107,
15.760018,73.424486,1.420163,
15.798195,73.620787,1.377842,
15.831069,73.818047,1.410825,
15.873986,74.013287,1.317979,
15.928130,74.205797,1.266169,
15.990509,74.395797,1.236142,
16.066982,74.580544,1.151543,
16.154207,74.760443,1.097443,
16.250194,74.935836,1.048584,
16.358031,75.104130,0.975535,
16.478006,75.264095,0.945744,
16.602382,75.420538,0.829243,
16.740042,75.565501,0.761978,
16.887274,75.700766,0.708395,
17.042771,75.826397,0.647151,
17.206921,75.940452,0.556703,
17.380002,76.040554,0.506829,
17.557173,76.133308,0.440726,
17.738215,76.218299,0.435915,
17.922689,76.295411,0.372562,
18.111557,76.360968,0.298484,
18.303573,76.416832,0.268615,
18.498087,76.463262,0.217759,
18.693179,76.507287,0.215555,
18.891271,76.533381,0.080504,
19.090660,76.549001,0.077262,
19.289782,76.567413,0.124355,
19.486762,76.598533,0.061452,
19.686688,76.602196,0.000000,
19.886684,76.601803,-0.018354,
20.086455,76.593911,-0.074200,
20.283700,76.564286,-0.053472,
20.483375,76.552912,-0.059845,
20.682815,76.538014,-0.077748,
20.881211,76.513491,-0.160649,
21.076496,76.470569,-0.209275,
21.273257,76.434796,-0.213972,
21.468347,76.390772,-0.219776,
21.663148,76.345521,-0.264492,
21.855286,76.290082,-0.304052,
22.045874,76.229457,-0.313141,
22.235636,76.166294,-0.325503,
22.424276,76.099858,-0.344758,
22.610062,76.025899,-0.400663,
22.792916,75.944943,-0.458913,
22.971540,75.855016,-0.512794,
23.144348,75.754372,-0.541006,
23.309476,75.641705,-0.638023,
23.468908,75.520974,-0.661302,
23.630759,75.403510,-0.656224,
23.786297,75.277834,-0.683889,
23.944014,75.154888,-0.640217,
24.102053,75.032377,-0.703639,
24.254292,74.902782,-0.662054,
24.411569,74.779237,-0.669010,
24.564381,74.650276,-0.730465,
24.714647,74.518606,-0.650742,
24.872409,74.395698,-0.672670,
25.025138,74.266644,-0.735434,
25.172565,74.131565,-0.707262,
25.326135,74.003453,-0.688270,
25.482015,73.878161,-0.688777,
25.628870,73.742595,-0.704390,
25.784041,73.616452,-0.662188,
25.940371,73.491741,-0.691293,
26.089250,73.358364,-0.785398,
26.236235,73.223024,-0.668742,
26.393973,73.100072,-0.656511,
26.548584,72.973265,-0.716544,
26.696678,72.839071,-0.689041,
26.853748,72.715265,-0.669570,
27.007899,72.587882,-0.733275,
27.152838,72.450152,-0.742569,
27.307317,72.323257,-0.662659,
27.463678,72.198568,-0.696100,
27.613145,72.065830,-0.785398,
27.767298,71.938639,-0.656861,
27.923292,71.813495,-0.682310,
28.073307,71.681273,-0.747016,
28.218972,71.544438,-0.671059,
28.377046,71.421938,-0.674861,
28.531730,71.295181,-0.698806,
28.679707,71.160781,-0.704226,
28.836383,71.036487,-0.661936,
28.991631,70.910436,-0.724910,
29.137061,70.773273,-0.785398,
29.288355,70.642778,-0.668401,
29.446309,70.520111,-0.679126,
29.598326,70.390302,-0.775539,
29.749415,70.259515,-0.665666,
29.906171,70.135308,-0.672136,
30.057758,70.004894,-0.735005,
30.202764,69.867301,-0.684766,
30.359590,69.743199,-0.671286,
30.514869,69.617174,-0.695753,
30.662115,69.481946,-0.744660,
30.813722,69.351556,-0.688171,
30.969225,69.225790,-0.674375,
31.121551,69.096316,-0.762172,
31.271180,68.963947,-0.647569,
31.429125,68.841285,-0.674915,
31.581714,68.712073,-0.742180,
31.728591,68.576435,-0.703780,
31.882703,68.448975,-0.684325,
32.038848,68.324021,-0.691839,
32.185171,68.187883,-0.785398,
32.335699,68.056273,-0.683731,
32.491463,67.930834,-0.665498,
32.645404,67.803244,-0.734523,
32.789893,67.665033,-0.702981,
32.943632,67.537124,-0.683675,
33.100021,67.412471,-0.692706,
33.248650,67.278856,-0.767538,
33.402203,67.150926,-0.665184,
33.558909,67.026675,-0.694256,
33.709435,66.895087,-0.781173,
33.855879,66.759059,-0.691630,
34.012328,66.634476,-0.672632,
34.166680,66.507322,-0.700736,
34.311765,66.369770,-0.785398,
34.464920,66.241378,-0.662872,
34.621683,66.117187,-0.693391,
34.772600,65.986054,-0.785398,
34.920699,65.851744,-0.712607,
35.075316,65.724895,-0.674907,
35.230572,65.598843,-0.719259,
35.375161,65.460764,-0.721504,
35.528068,65.331891,-0.674979,
35.683769,65.206369,-0.687754,
35.835490,65.076128,-0.769619,
35.978782,64.936650,-0.736485,
36.135712,64.812709,-0.680620,
36.290237,64.685761,-0.708961,
36.438449,64.551566,-0.785398,
36.587023,64.418045,-0.672771,
36.744266,64.294481,-0.680720,
36.897113,64.165533,-0.744009,
37.042046,64.027761,-0.707036,
37.196978,63.901332,-0.661097,
37.353375,63.776702,-0.688608,
37.501625,63.642630,-0.785398,
37.649296,63.508064,-0.672653,
37.806614,63.384575,-0.660819,
37.960196,63.256521,-0.725196,
38.103876,63.117499,-0.785398,
38.257641,62.989758,-0.660749,
38.414497,62.865706,-0.690963,
38.564705,62.733789,-0.785398,
38.709705,62.596251,-0.703674,
38.866571,62.472198,-0.660679,
39.021716,62.346027,-0.725229,
39.166955,62.208660,-0.785398,
39.318327,62.078245,-0.669966,
39.475513,61.954594,-0.693013,
39.627344,61.824459,-0.727880,
39.769945,61.684273,-0.745781,
39.921665,61.554038,-0.682945,
40.077593,61.428799,-0.669350,
40.229625,61.298958,-0.745295,
40.372658,61.159251,-0.701361,
40.528379,61.033785,-0.661599,
40.684496,60.908812,-0.692164,
40.832505,60.774470,-0.785398,
40.980378,60.640127,-0.668050,
41.137825,60.516798,-0.661855,
41.291401,60.388739,-0.725637,
41.435759,60.250390,-0.765846,
41.590139,60.123372,-0.667995,
41.746331,59.998482,-0.695706,
41.895649,59.865566,-0.785398,
42.043161,59.730777,-0.666759,
42.199995,59.606670,-0.672959,
42.353718,59.478768,-0.736376,
42.498158,59.340513,-0.757489,
42.652131,59.213045,-0.665468,
42.808154,59.087933,-0.701480,
42.958800,58.956427,-0.736029,
43.104371,58.819510,-0.685151,
43.261132,58.695321,-0.675595,
43.415331,58.567984,-0.703699,
43.561249,58.431325,-0.785398,
43.713304,58.301716,-0.660148,
43.869807,58.177201,-0.677464,
44.020926,58.046247,-0.741923,
44.163798,57.906344,-0.727684,
44.316259,57.776954,-0.674286,
44.472464,57.652054,-0.674910,
44.624717,57.522492,-0.752930,
44.771592,57.386837,-0.713398,
44.925324,57.258924,-0.677267,
45.080506,57.132762,-0.689518,
45.227105,56.996830,-0.785398,
45.375366,56.862927,-0.658284,
45.532505,56.739220,-0.677643,
45.685573,56.610535,-0.741934,
45.829878,56.472120,-0.735440,
45.985262,56.346340,-0.656633,
46.140847,56.220695,-0.707323,
46.290323,56.087881,-0.782412,
46.438144,55.953411,-0.675978,
46.595046,55.829392,-0.663734,
46.748808,55.701551,-0.722636,
46.892629,55.562666,-0.785398,
47.046585,55.435132,-0.660998,
47.203372,55.310991,-0.689090,
47.353404,55.178885,-0.782524,
47.498721,55.041688,-0.703182,
47.655845,54.917958,-0.659534,
47.810761,54.791515,-0.725493,
47.955703,54.653832,-0.785398,
48.106988,54.523322,-0.671542,
48.264345,54.399895,-0.690595,
48.416326,54.269934,-0.725509,
48.558784,54.129596,-0.745549,
48.710809,53.999718,-0.681037,
48.867312,53.875205,-0.663132,
49.019009,53.745029,-0.784278,
49.164574,53.608011,-0.702272,
49.318847,53.480746,-0.682565,
49.474531,53.355229,-0.701600,
49.621334,53.219561,-0.785398,
49.768904,53.084888,-0.671359,
49.926400,52.961626,-0.659238,
50.079958,52.833547,-0.725560,
50.223667,52.694548,-0.780458,
50.377770,52.567226,-0.659543,
50.534733,52.443310,-0.689344,
50.684485,52.310898,-0.781009,
50.831444,52.175423,-0.698144,
50.988101,52.051095,-0.667382,
51.142291,51.923765,-0.729823,
51.286879,51.785685,-0.768165,
51.440356,51.657633,-0.669049,
51.596650,51.532860,-0.697618,
51.747630,51.401744,-0.785398,
51.892839,51.264429,-0.691185,
52.049421,51.140013,-0.671611,
52.204010,51.013149,-0.699842,
52.349960,50.876535,-0.785398,
52.501609,50.746442,-0.663702,
52.658288,50.622140,-0.673493,
52.809689,50.491508,-0.737294,
52.952631,50.351683,-0.733876,
53.104626,50.221752,-0.678976,
53.260482,50.096418,-0.673935,
53.412959,49.967106,-0.749323,
53.558479,49.830042,-0.693398,
53.713285,49.703422,-0.677893,
53.868444,49.577237,-0.712616,
54.015761,49.442094,-0.785398,
54.163724,49.307841,-0.661833,
54.320753,49.183986,-0.674597,
54.473980,49.055496,-0.739228,
54.618276,48.917083,-0.745693,
54.773201,48.790758,-0.659143,
54.929145,48.665553,-0.702417,
55.079126,48.533313,-0.779185,
55.226034,48.397823,-0.680603,
55.382903,48.273775,-0.680354,
55.536464,48.145666,-0.707745,
55.681338,48.007877,-0.785398,
55.835043,47.880015,-0.663529,
55.991714,47.755716,-0.684662,
56.142029,47.623934,-0.775122,
56.287457,47.486828,-0.708319,
56.444398,47.362862,-0.661340,
56.599338,47.236443,-0.721729,
56.744482,47.098972,-0.785398,
56.896032,46.968757,-0.671728,
57.053351,46.845282,-0.689331,
57.205221,46.715202,-0.783709,
57.348671,46.575979,-0.702623,
57.505012,46.451286,-0.658222,
57.660978,46.326129,-0.690245,
57.807518,46.190177,-0.785398,
57.956292,46.056860,-0.670469,
58.114121,45.934024,-0.657153,
58.267217,45.805381,-0.721929,
58.410680,45.666086,-0.776765,
58.565757,45.539832,-0.661496,
58.722164,45.415218,-0.691085,
58.870588,45.281347,-0.785398,
59.015727,45.143839,-0.702584,
59.169396,45.015842,-0.686853,
59.325487,44.890819,-0.692844,
59.473030,44.756025,-0.785398,
59.622263,44.622980,-0.704493,
59.777273,44.496609,-0.671408,
59.931902,44.369797,-0.700793,
60.075691,44.230843,-0.775463,
60.224566,44.097395,-0.703361,
60.379059,43.970394,-0.673154,
60.533432,43.843282,-0.707648,
60.678063,43.705232,-0.785398,
60.819484,43.563811,-0.785398,
60.960905,43.422389,-0.785398,
61.102327,43.280968,-0.785398,
61.243748,43.139547,-0.785398,
61.385169,42.998125,-0.785398,
61.526591,42.856704,-0.785398,
61.661742,42.709330,-0.852234,
61.790034,42.555925,-0.883776,
61.911431,42.396994,-0.920753,
62.023083,42.231224,-1.047609,
62.119795,42.056244,-1.105429,
62.203828,41.874889,-1.175578,
62.271222,41.686691,-1.246343,
62.321400,41.493124,-1.339022,
62.367235,41.298447,-1.341188,
62.407868,41.102778,-1.426494,
62.426656,40.903703,-1.497421,
62.439771,40.704142,-1.515054,
62.452733,40.504597,-1.468874,
62.486015,40.307812,-1.507943,
62.487481,40.107851,-1.572722,
62.486920,39.907852,-1.575056,
62.486076,39.707854,-1.574698,
62.485073,39.507857,-1.580141,
62.459459,39.310635,-1.848230,
62.446539,39.111543,-1.570796,
62.446539,38.911543,-1.570796,
62.446539,38.711543,-1.570796,
62.441223,38.511648,-1.628855,
62.428314,38.312073,-1.647483,
62.413649,38.112612,-1.641046,
62.383529,37.915454,-1.782422,
62.364695,37.716660,-1.633431,
62.350926,37.517142,-1.650713,
62.335392,37.317746,-1.646887,
62.300691,37.121196,-1.728596,
62.277307,36.922629,-1.658082,
62.260740,36.723319,-1.648069,
62.230321,36.525938,-1.790129,
62.199050,36.328477,-1.697896,
62.174874,36.129963,-1.724629,
62.135659,35.933927,-1.770338,
62.107226,35.736005,-1.688264,
62.072118,35.539233,-1.795916,
62.031774,35.343401,-1.726508,
61.994275,35.147056,-1.804086,
61.954640,34.951063,-1.745779,
61.916421,34.754785,-1.799309,
61.871977,34.559788,-1.790572,
61.824090,34.365622,-1.825833,
61.775105,34.171715,-1.813396,
61.724749,33.978178,-1.817301,
61.677301,33.783891,-1.820412,
61.629992,33.589574,-1.808426,
61.578725,33.396292,-1.866420,
61.519354,33.205311,-1.883749,
61.466961,33.012375,-1.823959,
61.413519,32.819682,-1.861071,
61.351653,32.629499,-1.894463,
61.287530,32.440057,-1.897176,
61.223379,32.250625,-1.896210,
61.161004,32.060603,-1.882872,
61.099242,31.870379,-1.890145,
61.035555,31.680791,-1.900966,
60.971235,31.491417,-1.892728,
60.907419,31.301875,-1.910953,
60.837176,31.114656,-1.949639,
60.761665,30.929487,-1.913249,
60.695362,30.740798,-1.912762,
60.627186,30.552780,-1.929399,
60.557422,30.365344,-1.940841,
60.480582,30.180722,-1.980887,
60.401012,29.997232,-1.980163,
60.313998,29.817174,-2.032189,
60.223785,29.638677,-2.032424,
60.131796,29.461129,-2.070993,
60.025520,29.291799,-2.159775,
59.911136,29.127756,-2.187452,
59.791153,28.967773,-2.249493,
59.660449,28.816587,-2.356194,
59.519357,28.674838,-2.354127,
59.378167,28.533185,-2.354652,
59.235877,28.392651,-2.382173,
59.086051,28.260311,-2.469240,
58.911126,28.176126,-2.956647,
58.713966,28.146328,3.119814,
58.514014,28.150683,3.119814,
58.314117,28.155816,3.020753,
58.115575,28.179925,3.020753,
57.917034,28.204035,3.020753,
57.718652,28.229034,2.907393,
57.524112,28.275447,2.907393,
57.329572,28.321860,2.907393,
57.143696,28.394401,2.735342,
56.989354,28.509277,2.174593,
56.880098,28.676766,2.138603,
56.778291,28.848886,2.080145,
56.689981,29.028194,1.979678,
56.613289,29.212887,1.923053,
56.540010,29.398928,1.977215,
56.465473,29.584503,1.939336,
56.397615,29.772620,1.900202,
56.334764,29.962481,1.884222,
56.271763,30.152296,1.904719,
56.206140,30.341223,1.900906,
56.142147,30.530707,1.890840,
56.080434,30.720947,1.882373,
56.017448,30.910769,1.897948,
55.953329,31.100212,1.896359,
55.890340,31.290033,1.888552,
55.828546,31.480247,1.887226,
55.765383,31.670010,1.896465,
55.700239,31.859103,1.904972,
55.636040,32.048516,1.889108,
55.574068,32.238671,1.883038,
55.512237,32.428873,1.892716,
55.447874,32.618232,1.900975,
55.384241,32.807838,1.890170,
55.322515,32.998074,1.882881,
55.260010,33.188053,1.896531,
55.194753,33.377106,1.904144,
55.130192,33.566398,1.889680,
55.067936,33.756461,1.886491,
55.005436,33.946444,1.891034,
54.942057,34.136136,1.895805,
54.878442,34.325748,1.890361,
54.816167,34.515805,1.883381,
54.754320,34.706002,1.887525,
54.689448,34.895186,1.906944,
54.624402,35.084312,1.898316,
54.561733,35.274237,1.882373,
54.499635,35.464351,1.892711,
54.435723,35.653863,1.896159,
54.362915,35.840006,1.972920,
54.288107,36.025465,1.927921,
54.210924,36.209855,2.041265,
54.121502,36.388742,2.024074,
54.021359,36.561539,2.161802,
53.903057,36.722789,2.192103,
53.776931,36.877315,2.356194,
53.633664,37.016807,2.400397,
53.475384,37.138922,2.576985,
53.304443,37.242603,2.556153,
53.132705,37.344717,2.690382,
52.953302,37.433049,2.719590,
52.764083,37.496892,2.899019,
52.569087,37.539366,3.070796,
52.369142,37.540916,3.141593,
52.169142,37.540916,3.141593,
51.969196,37.539001,-3.013736,
